,0,1,2,3,4,5
0,Timestamp,Offset,Ch1 reading,Ch2 reading,AFG frequency,AFG amplitude
1522,3713354734.44,1.2,1.109,2.499,DC,DC
1523,3713354736.96,1.2,1.108,2.499,DC,DC
1524,3713354739.49,1.2,1.109,2.5,DC,DC
1525,3713354742.02,1.2,1.108,2.5,DC,DC
1526,3713354744.53,1.2,1.108,2.499,DC,DC
1527,3713354747.03,1.2,1.109,2.5,DC,DC
1528,3713354749.55,1.2,1.108,2.499,DC,DC
1529,3713354752.07,1.2,1.109,2.499,DC,DC
1530,3713354754.59,1.2,1.108,2.499,DC,DC
1531,3713354757.11,1.2,1.108,2.499,DC,DC
1532,3713354759.63,1.2,1.108,2.499,DC,DC
1533,3713354762.15,1.2,1.108,2.499,DC,DC
1534,3713354764.67,1.2,1.108,2.499,DC,DC
1535,3713354767.19,1.2,1.108,2.499,DC,DC
1536,3713354769.72,1.2,1.108,2.499,DC,DC
1537,3713354772.24,1.2,1.108,2.499,DC,DC
1538,3713354774.75,1.2,1.108,2.499,DC,DC
1539,3713354777.26,1.2,1.108,2.5,DC,DC
1540,3713354779.77,1.2,1.108,2.499,DC,DC
1541,3713354782.29,1.2,1.108,2.499,DC,DC
1542,3713354784.83,1.2,1.108,2.499,DC,DC
1543,3713354787.34,1.2,1.108,2.499,DC,DC
1544,3713354789.86,1.2,1.108,2.499,DC,DC
1545,3713354792.38,1.2,1.108,2.499,DC,DC
1546,3713354794.9,1.2,1.108,2.5,DC,DC
1547,3713354797.42,1.2,1.108,2.499,DC,DC
1548,3713354799.93,1.2,1.108,2.499,DC,DC
1549,3713354802.45,1.2,1.108,2.5,DC,DC
1550,3713354804.96,1.2,1.108,2.499,DC,DC
1551,3713354807.49,1.2,1.108,2.499,DC,DC
1552,3713354810.01,1.2,1.108,2.499,DC,DC
1553,3713354812.52,1.2,1.109,2.5,DC,DC
1554,3713354815.05,1.2,1.108,2.5,DC,DC
1555,3713354817.56,1.2,1.108,2.499,DC,DC
1556,3713354820.07,1.2,1.108,2.5,DC,DC
1557,3713354822.58,1.2,1.108,2.499,DC,DC
1558,3713354825.11,1.2,1.108,2.5,DC,DC
1559,3713354827.62,1.2,1.108,2.499,DC,DC
1560,3713354830.14,1.2,1.108,2.499,DC,DC
1561,3713354832.65,1.2,1.108,2.499,DC,DC
1562,3713354835.18,1.2,1.108,2.499,DC,DC
1563,3713354837.68,1.2,1.108,2.499,DC,DC
1564,3713354840.2,1.2,1.108,2.499,DC,DC
1565,3713354842.72,1.2,1.108,2.499,DC,DC
1566,3713354845.23,1.2,1.108,2.499,DC,DC
1567,3713354847.75,1.2,1.107,2.499,DC,DC
1568,3713354850.28,1.2,1.108,2.499,DC,DC
1569,3713354852.79,1.2,1.108,2.499,DC,DC
1570,3713354855.3,1.2,1.108,2.499,DC,DC
1571,3713354857.8,1.2,1.108,2.499,DC,DC
1572,3713354860.33,1.2,1.108,2.499,DC,DC
1573,3713354862.85,1.2,1.108,2.499,DC,DC
1574,3713354865.36,1.2,1.108,2.499,DC,DC
1575,3713354867.89,1.2,1.108,2.499,DC,DC
1576,3713354870.39,1.2,1.108,2.499,DC,DC
1577,3713354872.91,1.2,1.108,2.5,DC,DC
1578,3713354875.42,1.2,1.108,2.5,DC,DC
1579,3713354877.93,1.2,1.108,2.499,DC,DC
1580,3713354880.46,1.2,1.108,2.499,DC,DC
1581,3713354882.97,1.2,1.108,2.5,DC,DC
1582,3713354885.5,1.2,1.108,2.5,DC,DC
1583,3713354888.01,1.2,1.108,2.499,DC,DC
1584,3713354890.51,1.2,1.103,2.499,DC,DC
1585,3713354893.03,1.2,1.101,2.5,DC,DC
1586,3713354895.54,1.2,1.101,2.5,DC,DC
1587,3713354898.05,1.2,1.101,2.499,DC,DC
1588,3713354900.56,1.2,1.099,2.5,DC,DC
1589,3713354903.09,1.2,1.099,2.5,DC,DC
1590,3713354905.59,1.2,1.099,2.5,DC,DC
1591,3713354908.11,1.2,1.1,2.499,DC,DC
1592,3713354910.64,1.2,1.1,2.5,DC,DC
1593,3713354913.17,1.2,1.1,2.5,DC,DC
1594,3713354915.68,1.2,1.1,2.5,DC,DC
1595,3713354918.19,1.2,1.1,2.5,DC,DC
1596,3713354920.69,1.2,1.1,2.5,DC,DC
1597,3713354923.21,1.2,1.1,2.5,DC,DC
1598,3713354925.74,1.2,1.1,2.499,DC,DC
1599,3713354928.25,1.2,1.1,2.5,DC,DC
1600,3713354930.77,1.2,1.1,2.5,DC,DC
1601,3713354933.29,1.2,1.1,2.5,DC,DC
1602,3713354935.8,1.2,1.1,2.5,DC,DC
1603,3713354938.32,1.2,1.1,2.5,DC,DC
1604,3713354940.84,1.2,1.1,2.499,DC,DC
1605,3713354943.37,1.2,1.099,2.5,DC,DC
1606,3713354945.87,1.2,1.099,2.5,DC,DC
1607,3713354948.38,1.2,1.1,2.499,DC,DC
1608,3713354950.89,1.2,1.099,2.5,DC,DC
1609,3713354953.41,1.2,1.099,2.499,DC,DC
1610,3713354955.92,1.2,1.099,2.499,DC,DC
1611,3713354958.44,1.2,1.099,2.499,DC,DC
1612,3713354960.96,1.2,1.099,2.499,DC,DC
1613,3713354963.48,1.2,1.098,2.499,DC,DC
1614,3713354965.99,1.2,1.098,2.499,DC,DC
1615,3713354968.51,1.2,1.098,2.5,DC,DC
1616,3713354971.04,1.2,1.099,2.5,DC,DC
1617,3713354973.56,1.2,1.099,2.5,DC,DC
1618,3713354976.06,1.2,1.099,2.5,DC,DC
1619,3713354978.59,1.2,1.099,2.499,DC,DC
1620,3713354981.1,1.2,1.099,2.5,DC,DC
1621,3713354983.62,1.2,1.099,2.5,DC,DC
1622,3713354986.14,1.2,1.099,2.5,DC,DC
1623,3713354988.67,1.2,1.098,2.5,DC,DC
1624,3713354991.19,1.2,1.098,2.499,DC,DC
1625,3713354993.72,1.2,1.099,2.5,DC,DC
1626,3713354996.25,1.2,1.098,2.499,DC,DC
1627,3713354998.77,1.2,1.098,2.5,DC,DC
1628,3713355001.3,1.2,1.098,2.499,DC,DC
1629,3713355003.81,1.2,1.098,2.499,DC,DC
1630,3713355006.35,1.2,1.098,2.5,DC,DC
1631,3713355008.86,1.2,1.099,2.499,DC,DC
1632,3713355011.37,1.2,1.099,2.499,DC,DC
1633,3713355013.88,1.2,1.099,2.499,DC,DC
1634,3713355016.4,1.2,1.099,2.5,DC,DC
1635,3713355018.93,1.2,1.099,2.499,DC,DC
1636,3713355021.44,1.2,1.098,2.5,DC,DC
1637,3713355023.94,1.2,1.098,2.499,DC,DC
1638,3713355026.46,1.2,1.098,2.5,DC,DC
1639,3713355028.97,1.2,1.098,2.5,DC,DC
1640,3713355031.49,1.2,1.098,2.5,DC,DC
1641,3713355034.01,1.2,1.098,2.5,DC,DC
1642,3713355036.54,1.2,1.098,2.5,DC,DC
1643,3713355039.06,1.2,1.098,2.5,DC,DC
1644,3713355041.59,1.2,1.098,2.499,DC,DC
1645,3713355044.09,1.2,1.099,2.5,DC,DC
1646,3713355046.6,1.2,1.098,2.499,DC,DC
1647,3713355049.12,1.2,1.098,2.5,DC,DC
1648,3713355051.65,1.2,1.099,2.499,DC,DC
1649,3713355054.17,1.2,1.098,2.499,DC,DC
1650,3713355056.69,1.2,1.098,2.499,DC,DC
1651,3713355059.21,1.2,1.098,2.499,DC,DC
1652,3713355061.73,1.2,1.098,2.5,DC,DC
1653,3713355064.23,1.2,1.098,2.5,DC,DC
1654,3713355066.75,1.2,1.098,2.5,DC,DC
1655,3713355069.27,1.2,1.098,2.499,DC,DC
1656,3713355071.77,1.2,1.099,2.5,DC,DC
1657,3713355074.31,1.2,1.099,2.5,DC,DC
1658,3713355076.82,1.2,1.099,2.499,DC,DC
1659,3713355079.34,1.2,1.099,2.5,DC,DC
